Genre,Name,URL
Adventure,Murder in the Family,https://www.goodreads.com/book/show/63241097-murder-in-the-family
Adventure,Black Eagle (Jason Trapp Thrillers Book 6),https://www.goodreads.com/book/show/57070959-black-eagle
Adventure,"The Cardinal of the Kremlin (Jack Ryan, #4)",https://www.goodreads.com/book/show/382549.The_Cardinal_of_the_Kremlin
Adventure,Ivanhoe,https://www.goodreads.com/book/show/6440.Ivanhoe
Adventure,White Fang,https://www.goodreads.com/book/show/43035.White_Fang
Adventure,Fight Club,https://www.goodreads.com/book/show/36236124-fight-club
Adventure,The Time Machine,https://www.goodreads.com/book/show/2493.The_Time_Machine
Adventure,"The Last Sentinel (Clayton White, #2)",https://www.goodreads.com/book/show/59126607-the-last-sentinel
Adventure,Never Lie,https://www.goodreads.com/book/show/62080187-never-lie
Adventure,A Clockwork Orange,https://www.goodreads.com/book/show/227463.A_Clockwork_Orange
Adventure,One Flew Over the Cuckoo’s Nest,https://www.goodreads.com/book/show/332613.One_Flew_Over_the_Cuckoo_s_Nest
Adventure,The Beast of Cretacea,https://www.goodreads.com/book/show/18484780-the-beast-of-cretacea
Adventure,The Charm School,https://www.goodreads.com/book/show/353814.The_Charm_School
Adventure,"Lost Identity (Remmich/Miller, #1)",https://www.goodreads.com/book/show/59245765-lost-identity
Adventure,Subterranean,https://www.goodreads.com/book/show/98807.Subterranean
Adventure,Starship Troopers,https://www.goodreads.com/book/show/17214.Starship_Troopers
Adventure,The Odyssey,https://www.goodreads.com/book/show/1381.The_Odyssey
Historical Fiction,"Prince of Wolves (The Grey Wolves, #1)",https://www.goodreads.com/book/show/11947156-prince-of-wolves
Historical Fiction,Blood Money,https://www.goodreads.com/book/show/22175853-blood-money
Historical Fiction,"UnEnchanted (An Unfortunate Fairy Tale, #1)",https://www.goodreads.com/book/show/13402447-unenchanted
Historical Fiction,"The Fallen Star (Fallen Star, #1)",https://www.goodreads.com/book/show/11051889-the-fallen-star
Historical Fiction,Orange is my favorite color!,https://www.goodreads.com/book/show/23183504-orange-is-my-favorite-color
Historical Fiction,"Ignite (Midnight Fire, #1)",https://www.goodreads.com/book/show/15735609-ignite
Historical Fiction,"Maid for the Billionaire (Legacy Collection, #1)",https://www.goodreads.com/book/show/11493944-maid-for-the-billionaire
Historical Fiction,"Twilight (The Twilight Saga, #1)",https://www.goodreads.com/book/show/41865.Twilight
Historical Fiction,"Hollowland (The Hollows, #1)",https://www.goodreads.com/book/show/8951449-hollowland
Historical Fiction,"Awakened (Vampire Awakenings, #1)",https://www.goodreads.com/book/show/15846909-awakened
Historical Fiction,"Nandana's Mark (Queen of the Realm of Faerie, #1)",https://www.goodreads.com/book/show/15830512-nandana-s-mark
Historical Fiction,"Blood Rites (The Grey Wolves, #2)",https://www.goodreads.com/book/show/13070346-blood-rites
Historical Fiction,Turned (The Vampire Journals #1),https://www.goodreads.com/book/show/10354005-turned
Historical Fiction,Insight (Insight #1; Web of Hearts and Souls #1),https://www.goodreads.com/book/show/8884911-insight
Historical Fiction,"The Mind Readers (Mind Readers, #1)",https://www.goodreads.com/book/show/9858714-the-mind-readers
Historical Fiction,"The Soulkeepers (The Soulkeepers, #1)",https://www.goodreads.com/book/show/10897866-the-soulkeepers
Historical Fiction,"Eternal Eden (Eden Trilogy, #1)",https://www.goodreads.com/book/show/10950666-eternal-eden
Historical Fiction,"City of Bones (The Mortal Instruments, #1)",https://www.goodreads.com/book/show/256683.City_of_Bones
Historical Fiction,"Bound (Arelia LaRue, #1)",https://www.goodreads.com/book/show/12801856-bound
Historical Fiction,Pride and Prejudice,https://www.goodreads.com/book/show/1885.Pride_and_Prejudice
Historical Fiction,Discovering You,https://www.goodreads.com/book/show/16172933-discovering-you
Historical Fiction,"Beautiful Demons (The Shadow Demons Saga, #1; Peachville High Demons, #1)",https://www.goodreads.com/book/show/9609429-beautiful-demons
Historical Fiction,"Clockwise (Clockwise, #1)",https://www.goodreads.com/book/show/13011828-clockwise
Historical Fiction,"Marked (Soul Guardians, #1)",https://www.goodreads.com/book/show/10815662-marked
Historical Fiction,"The Deepest Cut (MacKinnon Curse, #1)",https://www.goodreads.com/book/show/12901365-the-deepest-cut
Historical Fiction,"Earth (Elemental, #1)",https://www.goodreads.com/book/show/11274597-earth
Historical Fiction,"Meant to Be (The Saving Angels, #1)",https://www.goodreads.com/book/show/10809019-meant-to-be
Historical Fiction,"Five (Elemental Enmity, #1)",https://www.goodreads.com/book/show/12415584-five
Historical Fiction,"Bound to Remember (Spellbound, #1)",https://www.goodreads.com/book/show/12996352-bound-to-remember
Historical Fiction,"Promise (Soul Savers, #1)",https://www.goodreads.com/book/show/8144743-promise
Historical Fiction,"Darkness Falls (Darkness Falls, #1)",https://www.goodreads.com/book/show/13575201-darkness-falls
Historical Fiction,"Almost Perfect (Perfect Trilogy, #1)",https://www.goodreads.com/book/show/11297819-almost-perfect
Historical Fiction,"Awakening (The Watchers, #1)",https://www.goodreads.com/book/show/12846930-awakening
Historical Fiction,"Jenny Pox (The Paranormals, #1)",https://www.goodreads.com/book/show/9306975-jenny-pox
Historical Fiction,"Starfire Angels (Starfire Angels: Dark Angel Chronicles, #1)",https://www.goodreads.com/book/show/6687158-starfire-angels
Historical Fiction,Broken (Reflections #1),https://www.goodreads.com/book/show/13331218-broken
Historical Fiction,"Reckless Magic (Star-Crossed, #1)",https://www.goodreads.com/book/show/10830285-reckless-magic
Historical Fiction,ePulp Sampler Vol 1,https://www.goodreads.com/book/show/18214648-epulp-sampler-vol-1
Historical Fiction,Don't Close Your Eyes,https://www.goodreads.com/book/show/54352941-don-t-close-your-eyes
Historical Fiction,"Irresistible Forces (Forged of Steele, #5)",https://www.goodreads.com/book/show/2403681.Irresistible_Forces
Historical Fiction,Bookee and Keeboo search for a chicken,https://www.goodreads.com/book/show/18282320-bookee-and-keeboo-search-for-a-chicken
Historical Fiction,"Beautiful Creatures (Caster Chronicles, #1)",https://www.goodreads.com/book/show/6304335-beautiful-creatures
Historical Fiction,"Valor (Greystone, #1)",https://www.goodreads.com/book/show/12396846-valor
Historical Fiction,"Dangerous (Element Preservers, #1)",https://www.goodreads.com/book/show/12401664-dangerous
Historical Fiction,"Fatal Affair (Fatal, #1)",https://www.goodreads.com/book/show/8162828-fatal-affair
Historical Fiction,"The Hunger Games (The Hunger Games, #1)",https://www.goodreads.com/book/show/2767052-the-hunger-games
Historical Fiction,"Shimmerspell (The Shimmer Trilogy, #1)",https://www.goodreads.com/book/show/11053270-shimmerspell
Historical Fiction,Survival (The Guardians of Vesturon #1),https://www.goodreads.com/book/show/13077293-survival
Historical Fiction,"Bridesmaid Lotto (McMaster the Disaster, #1)",https://www.goodreads.com/book/show/11022225-bridesmaid-lotto
Historical Fiction,"Madly (Madly, #1)",https://www.goodreads.com/book/show/11849067-madly
Historical Fiction,Witches 101: A Witches of East End Primer,https://www.goodreads.com/book/show/11610097-witches-101
Historical Fiction,"Golden Blood (Time Spirit Trilogy, #1)",https://www.goodreads.com/book/show/13506133-golden-blood
Historical Fiction,"Frey (The Frey Saga, #1)",https://www.goodreads.com/book/show/12996931-frey
Historical Fiction,"Become (Desolation, #1)",https://www.goodreads.com/book/show/12567090-become
Historical Fiction,Brightest Kind of Darkness (Brightest Kind of Darkness #1),https://www.goodreads.com/book/show/11946264-brightest-kind-of-darkness
Historical Fiction,"Glamour (Rae Wilder, #1)",https://www.goodreads.com/book/show/9635418-glamour
Historical Fiction,"Beginnings (The Guardians of Vesturon, #0.5)",https://www.goodreads.com/book/show/21626608-beginnings
Historical Fiction,"A Job From Hell (Ancient Legends, #1)",https://www.goodreads.com/book/show/13631102-a-job-from-hell
Historical Fiction,"Branded (Fall of Angels, #1)",https://www.goodreads.com/book/show/7862725-branded
Historical Fiction,Arrows Across Eons: Becoming Tina Turner,https://www.goodreads.com/book/show/13830182-arrows-across-eons
Historical Fiction,No Dogs in Philly (Special Sin #1),https://www.goodreads.com/book/show/22913770-no-dogs-in-philly
Historical Fiction,"Water (Akasha, #1)",https://www.goodreads.com/book/show/12755985-water
Historical Fiction,"Clockwork Angel (The Infernal Devices, #1)",https://www.goodreads.com/book/show/7171637-clockwork-angel
Historical Fiction,Rippler (Ripple #1),https://www.goodreads.com/book/show/11551803-rippler
Historical Fiction,"City of Glass (The Mortal Instruments, #3)",https://www.goodreads.com/book/show/3777732-city-of-glass
Historical Fiction,The Bane Chronicles,https://www.goodreads.com/book/show/16303287-the-bane-chronicles
Historical Fiction,"For the Love of a Vampire (Blood Like Poison, #1)",https://www.goodreads.com/book/show/11187203-for-the-love-of-a-vampire
Historical Fiction,44 (44 #1),https://www.goodreads.com/book/show/10801740-44
Historical Fiction,"The Pearl Savage (Savage, #1)",https://www.goodreads.com/book/show/11409671-the-pearl-savage
Historical Fiction,"Bound (The Crystor, #1)",https://www.goodreads.com/book/show/12962374-bound
Historical Fiction,"Ethereal (Celestra, #1)",https://www.goodreads.com/book/show/10941624-ethereal
Historical Fiction,"Night Marchers (Night Marchers, #1)",https://www.goodreads.com/book/show/12993500-night-marchers
Historical Fiction,"Thirst (Ava Delaney, #1)",https://www.goodreads.com/book/show/9797936-thirst
Historical Fiction,"The Trouble with Spells (Of Witches and Warlocks, #1)",https://www.goodreads.com/book/show/7507845-the-trouble-with-spells
Historical Fiction,"Gravity (Gravity, #1)",https://www.goodreads.com/book/show/11384302-gravity
Historical Fiction,"Tempest (Destroyers, #1)",https://www.goodreads.com/book/show/9411579-tempest
Historical Fiction,"Wander Dust (The Seraphina Parrish Trilogy, #1)",https://www.goodreads.com/book/show/11250674-wander-dust
Historical Fiction,"Shadow of the Sun (Timeless, #1)",https://www.goodreads.com/book/show/7793496-shadow-of-the-sun
Historical Fiction,The Vampire Hunter's Daughter (The Vampire Hunter's Daughter #1),https://www.goodreads.com/book/show/12363064-the-vampire-hunter-s-daughter
Historical Fiction,"Stained (Stained, #1)",https://www.goodreads.com/book/show/12711899-stained
Historical Fiction,"The Initiate (The Song of Eloh Saga, #1; Cloud Prophet Trilogy, #0.5)",https://www.goodreads.com/book/show/16067815-the-initiate
Historical Fiction,Birthrights (The Awakening Trilogy #1),https://www.goodreads.com/book/show/12392156-birthrights
Historical Fiction,Shaken and Stirred,https://www.goodreads.com/book/show/12247249-shaken-and-stirred
Historical Fiction,The VooDoo Follies,https://www.goodreads.com/book/show/13346727-the-voodoo-follies
Historical Fiction,The Moon was Watching,https://www.goodreads.com/book/show/16048855-the-moon-was-watching
Historical Fiction,The Shelter,https://www.goodreads.com/book/show/13515935-the-shelter
Historical Fiction,Quotes and Poems,https://www.goodreads.com/book/show/15744581-quotes-and-poems
Historical Fiction,Abstragraphy,https://www.goodreads.com/book/show/18000171-abstragraphy
Historical Fiction,The Bro Code,https://www.goodreads.com/book/show/4725669-the-bro-code
Historical Fiction,Bookee and Keeboo Play in the Snow,https://www.goodreads.com/book/show/22093748-bookee-and-keeboo-play-in-the-snow
Historical Fiction,Right-Hearted: Finding What's Right With a Wrong-Sided Heart,https://www.goodreads.com/book/show/22095367-right-hearted
Historical Fiction,"Yellow Eyes (The Guardian Saga, #1)",https://www.goodreads.com/book/show/13422370-yellow-eyes
Historical Fiction,"Dancing with Deception (Dancing, #0.5)",https://www.goodreads.com/book/show/17447240-dancing-with-deception
Historical Fiction,In the Cleft Joy Comes In the Mourning: A Story of Hope After Tragedy,https://www.goodreads.com/book/show/23014969-in-the-cleft-joy-comes-in-the-mourning
Historical Fiction,Pacific Cold: A Short Story,https://www.goodreads.com/book/show/25352777-pacific-cold
Historical Fiction,Cerulean Rising: Beginnings (Cerulean Rising #1),https://www.goodreads.com/book/show/19408540-cerulean-rising
Historical Fiction,The French Love Pastry and Her Tale in the Sand: A Dip into the Byblos Foretold Novaplex,https://www.goodreads.com/book/show/28605766-the-french-love-pastry-and-her-tale-in-the-sand
Historical Fiction,Where Did My Life Go?: A Towering Experience,https://www.goodreads.com/book/show/29909101-where-did-my-life-go
Historical Fiction,السرنديب,https://www.goodreads.com/book/show/26152341
Historical Fiction,Pivot,https://www.goodreads.com/book/show/17969405-pivot
Mystery & Thriller,Beowulf,https://www.goodreads.com/book/show/52357.Beowulf
Mystery & Thriller,The Canterbury Tales,https://www.goodreads.com/book/show/2696.The_Canterbury_Tales
Mystery & Thriller,Sir Gawain and the Green Knight,https://www.goodreads.com/book/show/3049.Sir_Gawain_and_the_Green_Knight
Mystery & Thriller,The Divine Comedy,https://www.goodreads.com/book/show/6656.The_Divine_Comedy
Mystery & Thriller,Le Morte d'Arthur: King Arthur and the Legends of the Round Table,https://www.goodreads.com/book/show/672875.Le_Morte_d_Arthur
Mystery & Thriller,The Decameron,https://www.goodreads.com/book/show/51799.The_Decameron
Mystery & Thriller,The Song of Roland,https://www.goodreads.com/book/show/103390.The_Song_of_Roland
Mystery & Thriller,The Nibelungenlied,https://www.goodreads.com/book/show/18261.The_Nibelungenlied
Mystery & Thriller,Arthurian Romances,https://www.goodreads.com/book/show/449589.Arthurian_Romances
Mystery & Thriller,The Prince,https://www.goodreads.com/book/show/28862.The_Prince
Mystery & Thriller,The Mabinogion,https://www.goodreads.com/book/show/455219.The_Mabinogion
Mystery & Thriller,The Arabian Nights,https://www.goodreads.com/book/show/93101.The_Arabian_Nights
Mystery & Thriller,The Saga of the Volsungs,https://www.goodreads.com/book/show/593109.The_Saga_of_the_Volsungs
Mystery & Thriller,Ecclesiastical History of the English People,https://www.goodreads.com/book/show/379959.Ecclesiastical_History_of_the_English_People
Mystery & Thriller,The Lais of Marie de France,https://www.goodreads.com/book/show/119079.The_Lais_of_Marie_de_France
Mystery & Thriller,The History of the Kings of Britain,https://www.goodreads.com/book/show/129521.The_History_of_the_Kings_of_Britain
Mystery & Thriller,Vita Nuova,https://www.goodreads.com/book/show/540422.Vita_Nuova
Mystery & Thriller,The Prose Edda: Norse Mythology,https://www.goodreads.com/book/show/24658.The_Prose_Edda
Mystery & Thriller,Njal's Saga,https://www.goodreads.com/book/show/103104.Njal_s_Saga
Mystery & Thriller,Canzoniere: Selected Poems,https://www.goodreads.com/book/show/765422.Canzoniere
Mystery & Thriller,The Romance of Tristan and Iseult,https://www.goodreads.com/book/show/587359.The_Romance_of_Tristan_and_Iseult
Mystery & Thriller,The Tale of Genji,https://www.goodreads.com/book/show/7042.The_Tale_of_Genji
Mystery & Thriller,The Pillow Book,https://www.goodreads.com/book/show/18185.The_Pillow_Book
Mystery & Thriller,Troilus and Criseyde,https://www.goodreads.com/book/show/820905.Troilus_and_Criseyde
Mystery & Thriller,Piers Plowman,https://www.goodreads.com/book/show/429679.Piers_Plowman
Mystery & Thriller,The Travels,https://www.goodreads.com/book/show/574929.The_Travels
Mystery & Thriller,Parzival,https://www.goodreads.com/book/show/560089.Parzival
Mystery & Thriller,Egil's Saga,https://www.goodreads.com/book/show/331089.Egil_s_Saga
Mystery & Thriller,Laxdæla Saga,https://www.goodreads.com/book/show/287064.Laxd_la_Saga
Mystery & Thriller,The Book of the City of Ladies,https://www.goodreads.com/book/show/89049.The_Book_of_the_City_of_Ladies
Mystery & Thriller,The Alexiad,https://www.goodreads.com/book/show/485025.The_Alexiad
Mystery & Thriller,The Letters of Abélard and Héloïse,https://www.goodreads.com/book/show/151390.The_Letters_of_Ab_lard_and_H_lo_se
Mystery & Thriller,The History of the Franks,https://www.goodreads.com/book/show/403447.The_History_of_the_Franks
Mystery & Thriller,Two Lives of Charlemagne,https://www.goodreads.com/book/show/396270.Two_Lives_of_Charlemagne
Mystery & Thriller,The Saga of King Hrolf Kraki,https://www.goodreads.com/book/show/462596.The_Saga_of_King_Hrolf_Kraki
Mystery & Thriller,Summa Theologica (5 volume set),https://www.goodreads.com/book/show/8116977-summa-theologica
Mystery & Thriller,The Story of My Misfortunes,https://www.goodreads.com/book/show/200403.The_Story_of_My_Misfortunes
Mystery & Thriller,"Perceval, or, The Story of the Grail",https://www.goodreads.com/book/show/397023.Perceval_or_The_Story_of_the_Grail
Mystery & Thriller,The Guide for the Perplexed,https://www.goodreads.com/book/show/761925.The_Guide_for_the_Perplexed
Mystery & Thriller,The Sagas of Icelanders,https://www.goodreads.com/book/show/102534.The_Sagas_of_Icelanders
Mystery & Thriller,The Knight in the Panther's Skin,https://www.goodreads.com/book/show/390966.The_Knight_in_the_Panther_s_Skin
Mystery & Thriller,Etymologiarum sive Originum Libri XX,https://www.goodreads.com/book/show/294580.Etymologiarum_sive_Originum_Libri_XX
Mystery & Thriller,رباعيات خيام,https://www.goodreads.com/book/show/716696._
Mystery & Thriller,The Battle of Maldon,https://www.goodreads.com/book/show/409464.The_Battle_of_Maldon
Mystery & Thriller,Sir Gawain: Eleven Romances and Tales,https://www.goodreads.com/book/show/75192.Sir_Gawain
Mystery & Thriller,The Earliest English Poems,https://www.goodreads.com/book/show/428858.The_Earliest_English_Poems
Mystery & Thriller,The Book of Margery Kempe,https://www.goodreads.com/book/show/305200.The_Book_of_Margery_Kempe
Mystery & Thriller,Hildegard von Bingen's Physica: The Complete English Translation of Her Classic Work on Health and Healing,https://www.goodreads.com/book/show/578007.Hildegard_von_Bingen_s_Physica
Mystery & Thriller,The Secret History of the Mongols: The Origin of Chinghis Khan,https://www.goodreads.com/book/show/411422.The_Secret_History_of_the_Mongols
Mystery & Thriller,"Chronicles of England, Scotland and Ireland",https://www.goodreads.com/book/show/7001273-chronicles-of-england-scotland-and-ireland
Mystery & Thriller,Early Irish Myths and Sagas,https://www.goodreads.com/book/show/954584.Early_Irish_Myths_and_Sagas
Mystery & Thriller,The Dream of the Rood: an Old English Poem Attributed to Cynewulf,https://www.goodreads.com/book/show/1955787.The_Dream_of_the_Rood
Mystery & Thriller,The Selected Writings of Christine de Pizan,https://www.goodreads.com/book/show/329356.The_Selected_Writings_of_Christine_de_Pizan
Mystery & Thriller,The Life of King Arthur,https://www.goodreads.com/book/show/484623.The_Life_of_King_Arthur
Mystery & Thriller,Outlaws of the Marsh (4-Volume Boxed Set),https://www.goodreads.com/book/show/158778.Outlaws_of_the_Marsh
Mystery & Thriller,Chronicles of the Crusades,https://www.goodreads.com/book/show/5949929-chronicles-of-the-crusades
Mystery & Thriller,Medieval Drama,https://www.goodreads.com/book/show/304126.Medieval_Drama
Mystery & Thriller,The History and Topography of Ireland,https://www.goodreads.com/book/show/164161.The_History_and_Topography_of_Ireland
Mystery & Thriller,Der arme Heinrich,https://www.goodreads.com/book/show/1509550.Der_arme_Heinrich
Mystery & Thriller,The Romance of the Rose,https://www.goodreads.com/book/show/332226.The_Romance_of_the_Rose
Mystery & Thriller,Everyman and Other Miracle and Morality Plays,https://www.goodreads.com/book/show/449173.Everyman_and_Other_Miracle_and_Morality_Plays
Mystery & Thriller,Selected Writings,https://www.goodreads.com/book/show/1397503.Selected_Writings
Mystery & Thriller,Van den vos Reynaerde,https://www.goodreads.com/book/show/12141601-van-den-vos-reynaerde
Mystery & Thriller,From The Meadows of Gold,https://www.goodreads.com/book/show/1504001.From_The_Meadows_of_Gold
Mystery & Thriller,The Ring of the Dove.,https://www.goodreads.com/book/show/6775285-the-ring-of-the-dove
Mystery & Thriller,Shahnameh: The Persian Book of Kings,https://www.goodreads.com/book/show/157985.Shahnameh
Mystery & Thriller,The Quest of the Holy Grail,https://www.goodreads.com/book/show/229724.The_Quest_of_the_Holy_Grail
Mystery & Thriller,As I Crossed a Bridge of Dreams,https://www.goodreads.com/book/show/14045.As_I_Crossed_a_Bridge_of_Dreams
Mystery & Thriller,Legends of the Ring,https://www.goodreads.com/book/show/3252323-legends-of-the-ring
Mystery & Thriller,Tristan: With the Tristran of Thomas,https://www.goodreads.com/book/show/186677.Tristan
Mystery & Thriller,The battles of Maldon and Brunanburh,https://www.goodreads.com/book/show/4186911-the-battles-of-maldon-and-brunanburh
Mystery & Thriller,The Essential Rumi,https://www.goodreads.com/book/show/304079.The_Essential_Rumi
Mystery & Thriller,The Anglo-Saxon World: An Anthology,https://www.goodreads.com/book/show/6234059-the-anglo-saxon-world
Mystery & Thriller,The Journey Through Wales / The Description of Wales,https://www.goodreads.com/book/show/721083.The_Journey_Through_Wales_The_Description_of_Wales
Mystery & Thriller,Medieval Drama: An Anthology,https://www.goodreads.com/book/show/304127.Medieval_Drama
Mystery & Thriller,Medieval and Tudor Drama: Twenty-Four Plays (Applause Books),https://www.goodreads.com/book/show/1213063.Medieval_and_Tudor_Drama
Mystery & Thriller,Hildegard of Bingen: Scivias,https://www.goodreads.com/book/show/242897.Hildegard_of_Bingen
Mystery & Thriller,The Macro Plays: The Castle of Perseverance; Wisdom; Mankind (Early English Text Society/Original Series),https://www.goodreads.com/book/show/1675227.The_Macro_Plays
Mystery & Thriller,Tantric Poetry of Kukai (Kobo Daishi): Japan's Buddhist Saint,https://www.goodreads.com/book/show/1791867.Tantric_Poetry_of_Kukai_Kobo_Daishi_
Mystery & Thriller,Erotokritos,https://www.goodreads.com/book/show/6766517-erotokritos
Mystery & Thriller,The Life of Lazarillo de Tormes,https://www.goodreads.com/book/show/61798.The_Life_of_Lazarillo_de_Tormes
Mystery & Thriller,"Ywein, de ridder met de leeuw",https://www.goodreads.com/book/show/27881881-ywein-de-ridder-met-de-leeuw
Mystery & Thriller,"The History of Al-Tabari, Volume 3: The Children of Israel",https://www.goodreads.com/book/show/532303.The_History_of_Al_Tabari_Volume_3
Mystery & Thriller,De Vier Heemskinderen,https://www.goodreads.com/book/show/12850628-de-vier-heemskinderen
Mystery & Thriller,Ditié de Jehanne d'Arc (Medium Aevum monographs),https://www.goodreads.com/book/show/2191315.Diti_de_Jehanne_d_Arc
Mystery & Thriller,"The History of Al-Tabari, Volume 2: Prophets and Patriarchs",https://www.goodreads.com/book/show/1342774.The_History_of_Al_Tabari_Volume_2
Mystery & Thriller,Eyrbyggja Saga,https://www.goodreads.com/book/show/462561.Eyrbyggja_Saga
Mystery & Thriller,"Heimskringla: or, The Lives of the Norse Kings",https://www.goodreads.com/book/show/949473.Heimskringla
Mystery & Thriller,Visioenen,https://www.goodreads.com/book/show/7992340-visioenen
Mystery & Thriller,Liefdesliederen,https://www.goodreads.com/book/show/17900085-liefdesliederen
Mystery & Thriller,The Consolation of Philosophy,https://www.goodreads.com/book/show/849859.The_Consolation_of_Philosophy
Mystery & Thriller,The Book of Deeds of Arms and of Chivalry,https://www.goodreads.com/book/show/913719.The_Book_of_Deeds_of_Arms_and_of_Chivalry
Mystery & Thriller,"The History of Al-Tabari, Volume 11: The Challenge to the Empires",https://www.goodreads.com/book/show/532311.The_History_of_Al_Tabari_Volume_11
Mystery & Thriller,Iwein,https://www.goodreads.com/book/show/2293206.Iwein
Mystery & Thriller,"The History of Al-Tabari, Volume 6: Muhammad at Mecca",https://www.goodreads.com/book/show/532294.The_History_of_Al_Tabari_Volume_6
Mystery & Thriller,Lof der Zotheid of De Dwaasheid gekroond. Een pronkrede,https://www.goodreads.com/book/show/18038729-lof-der-zotheid-of-de-dwaasheid-gekroond-een-pronkrede
Mystery & Thriller,Catherine of Siena: The Dialogue,https://www.goodreads.com/book/show/612670.Catherine_of_Siena
Mystery & Thriller,Middeleeuwse verhalen uit de Lage Landen,https://www.goodreads.com/book/show/8711721-middeleeuwse-verhalen-uit-de-lage-landen
Mystery & Thriller,King Arthur's Death: The Middle English Stanzaic Morte Arthur and Alliterative Morte Arthure,https://www.goodreads.com/book/show/1430767.King_Arthur_s_Death
Mystery & Thriller,Original Teachings of Ch'an Buddhism: Selected from the Transmission of the Lamp,https://www.goodreads.com/book/show/1713093.Original_Teachings_of_Ch_an_Buddhism
Epic Fantasy,"A Game of Thrones (A Song of Ice and Fire, #1)",https://www.goodreads.com/book/show/13496.A_Game_of_Thrones
Epic Fantasy,J.R.R. Tolkien 4-Book Boxed Set: The Hobbit and The Lord of the Rings,https://www.goodreads.com/book/show/30.J_R_R_Tolkien_4_Book_Boxed_Set
Epic Fantasy,"The Name of the Wind (The Kingkiller Chronicle, #1)",https://www.goodreads.com/book/show/186074.The_Name_of_the_Wind
Epic Fantasy,"The Way of Kings (The Stormlight Archive, #1)",https://www.goodreads.com/book/show/7235533-the-way-of-kings
Epic Fantasy,"The Chronicles of Narnia (The Chronicles of Narnia, #1-7)",https://www.goodreads.com/book/show/11127.The_Chronicles_of_Narnia
Epic Fantasy,"The Eye of the World (The Wheel of Time, #1)",https://www.goodreads.com/book/show/228665.The_Eye_of_the_World
Epic Fantasy,"The Final Empire (Mistborn, #1)",https://www.goodreads.com/book/show/68428.The_Final_Empire
Epic Fantasy,His Dark Materials (His Dark Materials #1-3),https://www.goodreads.com/book/show/18116.His_Dark_Materials
Epic Fantasy,"Assassin's Apprentice (Farseer Trilogy, #1)",https://www.goodreads.com/book/show/77197.Assassin_s_Apprentice
Epic Fantasy,"Eragon (The Inheritance Cycle, #1)",https://www.goodreads.com/book/show/113436.Eragon
Epic Fantasy,"The Gunslinger (The Dark Tower, #1)",https://www.goodreads.com/book/show/43615.The_Gunslinger
Epic Fantasy,"Wizard's First Rule (Sword of Truth, #1)",https://www.goodreads.com/book/show/43889.Wizard_s_First_Rule
Epic Fantasy,"The Blade Itself (The First Law, #1)",https://www.goodreads.com/book/show/944073.The_Blade_Itself
Epic Fantasy,The Silmarillion,https://www.goodreads.com/book/show/7332.The_Silmarillion
Epic Fantasy,"Gardens of the Moon (Malazan Book of the Fallen, #1)",https://www.goodreads.com/book/show/55399.Gardens_of_the_Moon
Epic Fantasy,The Princess Bride,https://www.goodreads.com/book/show/21787.The_Princess_Bride
Epic Fantasy,"A Wizard of Earthsea (Earthsea Cycle, #1)",https://www.goodreads.com/book/show/13642.A_Wizard_of_Earthsea
Epic Fantasy,"The Belgariad Boxed Set: Pawn of Prophecy / Queen of Sorcery / Magician's Gambit / Castle of Wizardry / Enchanters' End Game (The Belgariad, #1-5)",https://www.goodreads.com/book/show/44660.The_Belgariad_Boxed_Set
Epic Fantasy,"The Lies of Locke Lamora (Gentleman Bastard, #1)",https://www.goodreads.com/book/show/865293.The_Lies_of_Locke_Lamora
Epic Fantasy,"Magician: Apprentice (The Riftwar Saga, #1)",https://www.goodreads.com/book/show/13812.Magician
Epic Fantasy,"The Mists of Avalon (Avalon, #1)",https://www.goodreads.com/book/show/40605251-the-mists-of-avalon
Epic Fantasy,"Sabriel (Abhorsen, #1)",https://www.goodreads.com/book/show/518848.Sabriel
Epic Fantasy,"The Night Angel Trilogy (Night Angel, #1-3)",https://www.goodreads.com/book/show/6122735-the-night-angel-trilogy
Epic Fantasy,"Prince of Thorns (The Broken Empire, #1)",https://www.goodreads.com/book/show/9579634-prince-of-thorns
Epic Fantasy,"Words of Radiance (The Stormlight Archive, #2)",https://www.goodreads.com/book/show/17332218-words-of-radiance
Epic Fantasy,"The Dragonriders of Pern (Dragonriders of Pern, #1-3)",https://www.goodreads.com/book/show/61942.The_Dragonriders_of_Pern
Epic Fantasy,"The Warded Man (The Demon Cycle, #1)",https://www.goodreads.com/book/show/3428935-the-warded-man
Epic Fantasy,"Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch",https://www.goodreads.com/book/show/12067.Good_Omens
Epic Fantasy,"Graceling (Graceling Realm, #1)",https://www.goodreads.com/book/show/3236307-graceling
Epic Fantasy,"The Color of Magic (Discworld, #1; Rincewind, #1)",https://www.goodreads.com/book/show/34497.The_Color_of_Magic
Epic Fantasy,"Redwall (Redwall, #1)",https://www.goodreads.com/book/show/7996.Redwall
Epic Fantasy,"Kushiel's Dart (Phèdre's Trilogy, #1)",https://www.goodreads.com/book/show/153008.Kushiel_s_Dart
Epic Fantasy,"The Lies of Locke Lamora (Gentleman Bastard, #1)",https://www.goodreads.com/book/show/29588376-the-lies-of-locke-lamora
Epic Fantasy,"Dragonlance Chronicles (Dragonlance, #1-3)",https://www.goodreads.com/book/show/68380.Dragonlance_Chronicles
